CodSuc,CodPro,Mesano,Formpg,Grupos,Nomsuc,Detall,Nomgpo,Fdesde,Fhasta,Cantid,Venta Bruta,Descto,Valiva,Venta Neta,Vrun55,Costo,Utilidad Bruta,Margen Bruto,Bascul,Marca,Comodin,Tipo Proveedor
10500,1078,2305,TJ,Tarjeta,Bqui1,Easy English 100 Words Farm,,20230101,20231231,1,67143,0,12757,79900,40299,40299,39601,9827,N,ALIANZA Y PROGRESO HB,509,ALIANZA Y PROGRESO
10500,1078,2307,RP,Rappi,Bqui1,Easy English 100 Words Farm,,20230101,20231231,1,73866,0,14034,87900,40299,40299,47601,11812,N,ALIANZA Y PROGRESO HB,509,ALIANZA Y PROGRESO
10500,1078,2311,DV,Davivienda,Bqui1,Easy English 100 Words Farm,,20230101,20231231,1,67143,0,12757,79900,40299,40299,39601,9827,N,ALIANZA Y PROGRESO HB,509,ALIANZA Y PROGRESO
10500,1079,2306,TJ,Tarjeta,Bqui1,Easy English 100 Words City,,20230101,20231231,1,67143,0,12757,79900,40299,40299,39601,9827,N,ALIANZA Y PROGRESO HB,509,ALIANZA Y PROGRESO
10500,1079,2309,BC,Bancolombia,Bqui1,Easy English 100 Words City,,20230101,20231231,1,67143,0,12757,79900,40299,40299,39601,9827,N,ALIANZA Y PROGRESO HB,509,ALIANZA Y PROGRESO
10500,1080,2303,TJ,Tarjeta,Bqui1,Step By Step Drawing School,,20230101,20231231,1,67143,0,12757,79900,40299,40299,39601,9827,N,ALIANZA Y PROGRESO HB,509,ALIANZA Y PROGRESO
10500,1080,2304,TJ,Tarjeta,Bqui1,Step By Step Drawing School,,20230101,20231231,1,67143,0,12757,79900,40299,40299,39601,9827,N,ALIANZA Y PROGRESO HB,509,ALIANZA Y PROGRESO
10500,1080,2310,TJ,Tarjeta,Bqui1,Step By Step Drawing School,,20230101,20231231,1,67143,0,12757,79900,40299,40299,39601,9827,N,ALIANZA Y PROGRESO HB,509,ALIANZA Y PROGRESO
10500,1081,2302,BC,Bancolombia,Bqui1,123 Puzzle,,20230101,20231231,1,50336,0,9564,59900,30211,30211,29689,9827,N,ALIANZA Y PROGRESO HB,509,ALIANZA Y PROGRESO
10500,1081,2303,TJ,Tarjeta,Bqui1,123 Puzzle,,20230101,20231231,1,50336,0,9564,59900,30211,30211,29689,9827,N,ALIANZA Y PROGRESO HB,509,ALIANZA Y PROGRESO
10500,1081,2312,TJ,Tarjeta,Bqui1,123 Puzzle,,20230101,20231231,1,50336,0,9564,59900,30211,30211,29689,9827,N,ALIANZA Y PROGRESO HB,509,ALIANZA Y PROGRESO
10500,1083,2301,LB,Legalización Bono,Bqui1,Silhouette Memogame,,20230101,20231231,1,41933,0,7967,49900,25168,25168,24732,9827,N,ALIANZA Y PROGRESO HB,509,ALIANZA Y PROGRESO
10500,1084,2302,TJ,Tarjeta,Bqui1,Puzzle 8+1 Dinosaurs,,20230101,20231231,1,50336,0,9564,59900,30211,30211,29689,9827,N,ALIANZA Y PROGRESO HB,509,ALIANZA Y PROGRESO
10500,1084,2309,DV,Davivienda,Bqui1,Puzzle 8+1 Dinosaurs,,20230101,20231231,1,50336,0,9564,59900,30211,30211,29689,9827,N,ALIANZA Y PROGRESO HB,509,ALIANZA Y PROGRESO
10500,1086,2302,TJ,Tarjeta,Bqui1,Montessori Baby Flashcards,,20230101,20231231,1,67143,0,12757,79900,40299,40299,39601,9827,N,ALIANZA Y PROGRESO HB,509,ALIANZA Y PROGRESO
10500,1086,2304,TJ,Tarjeta,Bqui1,Montessori Baby Flashcards,,20230101,20231231,1,67143,0,12757,79900,40299,40299,39601,9827,N,ALIANZA Y PROGRESO HB,509,ALIANZA Y PROGRESO
10500,1087,2303,EF,Efectivo,Bqui1,How We Are Made Montessori,,20230101,20231231,1,100756,0,19144,119900,50385,50385,69515,13797,N,ALIANZA Y PROGRESO HB,509,ALIANZA Y PROGRESO
10500,1087,2304,EF,Efectivo,Bqui1,How We Are Made Montessori,,20230101,20231231,1,100756,0,19144,119900,50385,50385,69515,13797,N,ALIANZA Y PROGRESO HB,509,ALIANZA Y PROGRESO
10500,1087,2305,RP,Rappi,Bqui1,How We Are Made Montessori,,20230101,20231231,1,110840,0,21060,131900,50385,50385,81515,16178,N,ALIANZA Y PROGRESO HB,509,ALIANZA Y PROGRESO
10500,1087,2312,RP,Rappi,Bqui1,How We Are Made Montessori,,20230101,20231231,1,110840,0,21060,131900,50385,50385,81515,16178,N,ALIANZA Y PROGRESO HB,509,ALIANZA Y PROGRESO
10500,1088,2310,RP,Rappi,Bqui1,Easy English 100 Words My Hous,,20230101,20231231,1,73866,0,14034,87900,40299,40299,47601,11812,N,ALIANZA Y PROGRESO HB,509,ALIANZA Y PROGRESO
10500,1088,2311,BC,Bancolombia,Bqui1,Easy English 100 Words My Hous,,20230101,20231231,1,67143,0,12757,79900,40299,40299,39601,9827,N,ALIANZA Y PROGRESO HB,509,ALIANZA Y PROGRESO
10500,1089,2305,TJ,Tarjeta,Bqui1,Tactile Puzzle Montessori,,20230101,20231231,1,100756,0,19144,119900,60473,60473,59427,9827,N,ALIANZA Y PROGRESO HB,509,ALIANZA Y PROGRESO
10500,1089,2306,RP,Rappi,Bqui1,Tactile Puzzle Montessori,,20230101,20231231,1,110840,0,21060,131900,60473,60473,71427,11811,N,ALIANZA Y PROGRESO HB,509,ALIANZA Y PROGRESO
10500,1089,2312,TJ,Tarjeta,Bqui1,Tactile Puzzle Montessori,,20230101,20231231,1,100756,0,19144,119900,60473,60473,59427,9827,N,ALIANZA Y PROGRESO HB,509,ALIANZA Y PROGRESO
10500,1090,2307,RP,Rappi,Bqui1,Play Farm Montessori,,20230101,20231231,1,110840,0,21060,131900,60473,60473,71427,11811,N,ALIANZA Y PROGRESO HB,509,ALIANZA Y PROGRESO
10500,1090,2307,TJ,Tarjeta,Bqui1,Play Farm Montessori,,20230101,20231231,1,100756,0,19144,119900,60473,60473,59427,9827,N,ALIANZA Y PROGRESO HB,509,ALIANZA Y PROGRESO
10500,1092,2309,TJ,Tarjeta,Bqui1,Figura Morgan Stallion Safari,,20230101,20231231,1,46134,0,8766,54900,27681,27681,27219,9833,N,ESTIMULARTE  (grupo herfal),216,PROVEEDORES
10500,1094,2312,DV,Davivienda,Bqui1,Juego De Mesa Dixit,,20230101,20231231,1,195714,0,37186,232900,127214,127214,105686,8308,N,CHOKOLHA SAS FIRME,319,PROVEEDORES
10500,1098,2309,TJ,Tarjeta,Bqui1,Figura American Mastodon Safar,,20230101,20231231,1,92353,0,17547,109900,55412,55412,54488,9833,N,ESTIMULARTE  (grupo herfal),216,PROVEEDORES
10500,1102,2310,TJ,Tarjeta,Bqui1,Figura Przewalskis Caballo,,20230101,20231231,1,50336,0,9564,59900,30202,30202,29698,9833,N,ESTIMULARTE  (grupo herfal),216,PROVEEDORES
10500,1106,2311,TJ,Tarjeta,Bqui1,Timon De Aprendizaje Naranja,,20230101,20231231,1,134370,0,25530,159900,56022,56022,103878,18542,N,AMAZON,132,AMAZON
10500,1114,2301,TJ,Tarjeta,Bqui1,Figura Blue Tang Safari Ltd,,20230101,20231231,1,33529,0,6371,39900,20118,20118,19782,9833,N,ESTIMULARTE  (grupo herfal),216,PROVEEDORES
10500,1114,2306,TJ,Tarjeta,Bqui1,Figura Blue Tang Safari Ltd,,20230101,20231231,1,33529,0,6371,39900,20118,20118,19782,9833,N,ESTIMULARTE  (grupo herfal),216,PROVEEDORES
10500,1115,2306,TJ,Tarjeta,Bqui1,Figura Sea Lion,,20230101,20231231,1,29328,0,5572,34900,17597,17597,17303,9833,N,ESTIMULARTE  (grupo herfal),216,PROVEEDORES
10500,1116,2308,TJ,Tarjeta,Bqui1,Figura Black Jaguar Safari Ltd,,20230101,20231231,1,41933,0,7967,49900,25160,25160,24740,9833,N,ESTIMULARTE  (grupo herfal),216,PROVEEDORES
10500,1123,2305,TJ,Tarjeta,Bqui1,Figura Black Panther,,20230101,20231231,1,41933,0,7967,49900,25160,25160,24740,9833,N,ESTIMULARTE  (grupo herfal),216,PROVEEDORES
10500,1175,2304,TJ,Tarjeta,Bqui1,Pd Rescue Ready Chase,,20230101,20231231,1,92353,0,17547,109900,55412,55412,54488,9833,N,MATTEL COLOMBIA S.A. (toy park sas),781,PROVEEDORES
10500,1175,2306,EF,Efectivo,Bqui1,Pd Rescue Ready Chase,,20230101,20231231,1,92353,0,17547,109900,55412,55412,54488,9833,N,MATTEL COLOMBIA S.A. (toy park sas),781,PROVEEDORES
10500,1176,2311,BC,Bancolombia,Bqui1,Pd Peppa Pig Playset,,20230101,20231231,1,92353,0,17547,109900,55412,55412,54488,9833,N,MATTEL COLOMBIA S.A. (toy park sas),781,PROVEEDORES
10500,1183,2309,TJ,Tarjeta,Bqui1,Play-doh Pizza Playset,,20230101,20231231,1,92353,0,17547,109900,50370,50370,59530,11819,N,MATTEL COLOMBIA S.A. (toy park sas),781,PROVEEDORES
10500,1185,2307,BC,Bancolombia,Bqui1,Pd Kitchen Creations Super Bar,,20230101,20231231,1,92353,0,17547,109900,50370,50370,59530,11819,N,MATTEL COLOMBIA S.A. (toy park sas),781,PROVEEDORES
10500,1196,2312,EF,Efectivo,Bqui1,Lupa Color Verde,,20230101,20231231,1,29328,0,5572,34900,17466,17466,17434,9982,N,LEARNING RESOURCES,647,IMPORTACION
10500,1198,2309,TJ,Tarjeta,Bqui1,Cuentos De Tortuga Felicia,,20230101,20231231,1,65900,0,0,65900,42835,42835,23065,5385,N,CIRCULO DE LECTORES -INTERMEDIO EDITORES,357,PROVEEDORES
10500,2001,2301,TJ,Tarjeta,Bqui1,Ferest Ride Balance Bike Blue,,20230101,20231231,1,336050,0,63850,399900,201695,201695,198205,9827,N,HAPE,336,ALIANZA Y PROGRESO
10500,2003,2302,TJ,Tarjeta,Bqui1,Fishing Game,,20230101,20231231,2,201512,0,38288,239800,60473,120946,118854,9827,N,HAPE,336,ALIANZA Y PROGRESO
10500,2003,2304,TJ,Tarjeta,Bqui1,Fishing Game,,20230101,20231231,1,100756,0,19144,119900,60473,60473,59427,9827,N,HAPE,336,ALIANZA Y PROGRESO
10500,2003,2305,EF,Efectivo,Bqui1,Fishing Game,,20230101,20231231,1,100756,0,19144,119900,60473,60473,59427,9827,N,HAPE,336,ALIANZA Y PROGRESO
10500,2003,2305,TJ,Tarjeta,Bqui1,Fishing Game,,20230101,20231231,1,100756,0,19144,119900,60473,60473,59427,9827,N,HAPE,336,ALIANZA Y PROGRESO
10500,2003,2308,BC,Bancolombia,Bqui1,Fishing Game,,20230101,20231231,2,201512,0,38288,239800,60473,120946,118854,9827,N,HAPE,336,ALIANZA Y PROGRESO
10500,2003,2309,BC,Bancolombia,Bqui1,Fishing Game,,20230101,20231231,1,100756,0,19144,119900,60473,60473,59427,9827,N,HAPE,336,ALIANZA Y PROGRESO
10500,2003,2310,EF,Efectivo,Bqui1,Fishing Game,,20230101,20231231,1,100756,0,19144,119900,60473,60473,59427,9827,N,HAPE,336,ALIANZA Y PROGRESO
10500,2005,2301,EF,Efectivo,Bqui1,Bath Basketball Elephant,,20230101,20231231,1,75546,0,14354,89900,45342,45342,44558,9827,N,HAPE,3.3,ALIANZA Y PROGRESO
10500,2005,2307,BC,Bancolombia,Bqui1,Bath Basketball Elephant,,20230101,20231231,1,75546,0,14354,89900,45342,45342,44558,9827,N,HAPE,3.3,ALIANZA Y PROGRESO
10500,2005,2312,TJ,Tarjeta,Bqui1,Bath Basketball Elephant,,20230101,20231231,1,75546,0,14354,89900,45342,45342,44558,9827,N,HAPE,3.3,ALIANZA Y PROGRESO
10500,2007,2304,EF,Efectivo,Bqui1,Pawprint Ink Stamps,,20230101,20231231,1,16723,0,3177,19900,10036,10036,9864,9829,N,HAPE,336,ALIANZA Y PROGRESO
10500,2007,2305,TJ,Tarjeta,Bqui1,Pawprint Ink Stamps,,20230101,20231231,1,16723,0,3177,19900,10036,10036,9864,9829,N,HAPE,336,ALIANZA Y PROGRESO
10500,2007,2306,EF,Efectivo,Bqui1,Pawprint Ink Stamps,,20230101,20231231,1,16723,0,3177,19900,10036,10036,9864,9829,N,HAPE,336,ALIANZA Y PROGRESO
10500,2007,2307,TJ,Tarjeta,Bqui1,Pawprint Ink Stamps,,20230101,20231231,1,16723,0,3177,19900,10036,10036,9864,9829,N,HAPE,336,ALIANZA Y PROGRESO
10500,2029,2305,LK,Link de Pagos,Bqui1,Glitter Markers,,20230101,20231231,1,33529,0,6371,39900,19691,19691,20209,10263,N,CARBOTINTAS SAS SPECKTRA,745,PROVEEDORES
10500,2029,2307,EF,Efectivo,Bqui1,Glitter Markers,,20230101,20231231,1,33529,0,6371,39900,19691,19691,20209,10263,N,CARBOTINTAS SAS SPECKTRA,745,PROVEEDORES
10500,2031,2301,TJ,Tarjeta,Bqui1,Kit T-shirt Markers Granja T-4,,20230101,20231231,1,62941,0,11959,74900,38036,38036,36864,9692,N,CARBOTINTAS SAS SPECKTRA,745,PROVEEDORES
10500,2031,2305,TJ,Tarjeta,Bqui1,Kit T-shirt Markers Granja T-4,,20230101,20231231,1,62941,0,11959,74900,38036,38036,36864,9692,N,CARBOTINTAS SAS SPECKTRA,745,PROVEEDORES
10500,2031,2309,TJ,Tarjeta,Bqui1,Kit T-shirt Markers Granja T-4,,20230101,20231231,1,62941,0,11959,74900,38036,38036,36864,9692,N,CARBOTINTAS SAS SPECKTRA,745,PROVEEDORES
10500,2032,2303,EF,Efectivo,Bqui1,Kit T-shirt Markers Pony T-6,,20230101,20231231,1,62941,0,11959,74900,38036,38036,36864,9692,N,CARBOTINTAS SAS SPECKTRA,745,PROVEEDORES
10500,2032,2305,DV,Davivienda,Bqui1,Kit T-shirt Markers Pony T-6,,20230101,20231231,2,125882,0,23918,149800,38036,76072,73728,9692,N,CARBOTINTAS SAS SPECKTRA,745,PROVEEDORES
10500,2032,2308,TJ,Tarjeta,Bqui1,Kit T-shirt Markers Pony T-6,,20230101,20231231,1,62941,0,11959,74900,38036,38036,36864,9692,N,CARBOTINTAS SAS SPECKTRA,745,PROVEEDORES
10500,2035,2302,BC,Bancolombia,Bqui1,Kartton Magic Puzzle Barco,,20230101,20231231,1,41933,0,7967,49900,25730,25730,24170,9394,N,CARBOTINTAS SAS SPECKTRA,745,PROVEEDORES
10500,2035,2308,TJ,Tarjeta,Bqui1,Kartton Magic Puzzle Barco,,20230101,20231231,1,41933,0,7967,49900,25730,25730,24170,9394,N,CARBOTINTAS SAS SPECKTRA,745,PROVEEDORES
10500,2035,2309,LK,Link de Pagos,Bqui1,Kartton Magic Puzzle Barco,,20230101,20231231,1,41933,0,7967,49900,25730,25730,24170,9394,N,CARBOTINTAS SAS SPECKTRA,745,PROVEEDORES
10500,2036,2305,TJ,Tarjeta,Bqui1,Kit T-shirt Markers Planetas T,,20230101,20231231,1,62941,0,11959,74900,38036,38036,36864,9692,N,CARBOTINTAS SAS SPECKTRA,745,PROVEEDORES
10500,2040,2309,TJ,Tarjeta,Bqui1,Burbujas Divertidas,,20230101,20231231,1,100756,0,19144,119900,59446,59446,60454,10170,N,MATTEL COLOMBIA S.A. (toy park sas),781,PROVEEDORES
10500,2048,2301,BC,Bancolombia,Bqui1,Hw Themeded Ent Batman Intl On,,20230101,20231231,1,16723,0,3177,19900,8362,8362,11538,13798,N,MATTEL COLOMBIA S.A. (toy park sas),781,PROVEEDORES
10500,2048,2301,TJ,Tarjeta,Bqui1,Hw Themeded Ent Batman Intl On,,20230101,20231231,1,16723,0,3177,19900,8362,8362,11538,13798,N,MATTEL COLOMBIA S.A. (toy park sas),781,PROVEEDORES
10500,2048,2302,EF,Efectivo,Bqui1,Hw Themeded Ent Batman Intl On,,20230101,20231231,1,16723,0,3177,19900,8362,8362,11538,13798,N,MATTEL COLOMBIA S.A. (toy park sas),781,PROVEEDORES
10500,2048,2304,TJ,Tarjeta,Bqui1,Hw Themeded Ent Batman Intl On,,20230101,20231231,1,16723,0,3177,19900,8362,8362,11538,13798,N,MATTEL COLOMBIA S.A. (toy park sas),781,PROVEEDORES
10500,2051,2302,BC,Bancolombia,Bqui1,Los Sonidos De Los Animales Sa,,20230101,20231231,1,89900,0,0,89900,55250,55250,34650,6271,N,DIFUSORA LAROUSSE DE COLOMBIA LTDA,484,PROVEEDORES
10500,2053,2304,TJ,Tarjeta,Bqui1,Los Sonidos De Los Animales De,,20230101,20231231,1,89900,0,0,89900,55250,55250,34650,6271,N,DIFUSORA LAROUSSE DE COLOMBIA LTDA,484,PROVEEDORES
10500,2089,2307,TJ,Tarjeta,Bqui1,Pull Back School Bus,,20230101,20231231,2,184706,0,35094,219800,45900,91800,128000,13943,N,MELISSA AND DOUG,188,IMPORTACION
10500,2092,2303,TJ,Tarjeta,Bqui1,Magnetic Responsability Chart,,20230101,20231231,1,134370,0,25530,159900,47000,47000,112900,24021,N,MELISSA AND DOUG,188,IMPORTACION
10500,2096,2304,BC,Bancolombia,Bqui1,Motocicleta Con Banderas,,20230101,20231231,1,25126,0,4774,29900,12605,12605,17295,13721,N,JUAN CARLOS CASTAÑO GIRALDO,306,PROVEEDORES
10500,2096,2306,EF,Efectivo,Bqui1,Motocicleta Con Banderas,,20230101,20231231,1,25126,0,4774,29900,12605,12605,17295,13721,N,JUAN CARLOS CASTAÑO GIRALDO,306,PROVEEDORES
10500,2096,2309,EF,Efectivo,Bqui1,Motocicleta Con Banderas,,20230101,20231231,1,25126,0,4774,29900,12605,12605,17295,13721,N,JUAN CARLOS CASTAÑO GIRALDO,306,PROVEEDORES
10500,2101,2302,EF,Efectivo,Bqui1,Avioneta Clasica,,20230101,20231231,1,27647,0,5253,32900,12185,12185,20715,17000,N,JUAN CARLOS CASTAÑO GIRALDO,306,PROVEEDORES
10500,2101,2310,TJ,Tarjeta,Bqui1,Avioneta Clasica,,20230101,20231231,1,27647,0,5253,32900,12185,12185,20715,17000,N,JUAN CARLOS CASTAÑO GIRALDO,306,PROVEEDORES
10500,2102,2302,TJ,Tarjeta,Bqui1,Set Vehiculos Nano,,20230101,20231231,1,41933,0,7967,49900,22689,22689,27211,11993,N,JUAN CARLOS CASTAÑO GIRALDO,306,PROVEEDORES
10500,2102,2305,TJ,Tarjeta,Bqui1,Set Vehiculos Nano,,20230101,20231231,1,41933,0,7967,49900,22689,22689,27211,11993,N,JUAN CARLOS CASTAÑO GIRALDO,306,PROVEEDORES
10500,2102,2310,EF,Efectivo,Bqui1,Set Vehiculos Nano,,20230101,20231231,1,41933,0,7967,49900,22689,22689,27211,11993,N,JUAN CARLOS CASTAÑO GIRALDO,306,PROVEEDORES
10500,2103,2306,TJ,Tarjeta,Bqui1,Aviones Camuflados,,20230101,20231231,1,27647,0,5253,32900,15126,15126,17774,11751,N,JUAN CARLOS CASTAÑO GIRALDO,306,PROVEEDORES
10500,2103,2310,EF,Efectivo,Bqui1,Aviones Camuflados,,20230101,20231231,1,27647,0,5253,32900,15126,15126,17774,11751,N,JUAN CARLOS CASTAÑO GIRALDO,306,PROVEEDORES
10500,2122,2303,TJ,Tarjeta,Bqui1,Set De Cuentas,,20230101,20231231,1,75546,0,14354,89900,42018,42018,47882,11396,N,DISTRIBUCIONES J.O SAS GIFT TOYS,449,PROVEEDORES
10500,2151,2304,TJ,Tarjeta,Bqui1,Carro Control Remoto,,20230101,20231231,1,294034,0,55866,349900,160000,160000,189900,11869,N,AMAZON,132,AMAZON
10500,2152,2312,BC,Bancolombia,Bqui1,Mathlink Cubes Kindergarten Ma,,20230101,20231231,1,109160,0,20740,129900,65000,65000,64900,9985,N,LEARNING RESOURCES,647,IMPORTACION
10500,2154,2305,BC,Bancolombia,Bqui1,Kit T Shirt Markers Dino T-6,,20230101,20231231,1,62941,0,11959,74900,38036,38036,36864,9692,N,CARBOTINTAS SAS SPECKTRA,745,PROVEEDORES
10500,2154,2305,EF,Efectivo,Bqui1,Kit T Shirt Markers Dino T-6,,20230101,20231231,1,62941,0,11959,74900,38036,38036,36864,9692,N,CARBOTINTAS SAS SPECKTRA,745,PROVEEDORES
10500,2154,2312,EF,Efectivo,Bqui1,Kit T Shirt Markers Dino T-6,,20230101,20231231,1,62941,0,11959,74900,38036,38036,36864,9692,N,CARBOTINTAS SAS SPECKTRA,745,PROVEEDORES
10500,2156,2305,TJ,Tarjeta,Bqui1,Creyolitos Jumbo,,20230101,20231231,1,8319,0,1581,9900,4470,4470,5430,12148,N,CARBOTINTAS SAS SPECKTRA,745,PROVEEDORES
10500,2156,2307,TJ,Tarjeta,Bqui1,Creyolitos Jumbo,,20230101,20231231,1,8319,0,1581,9900,4470,4470,5430,12148,N,CARBOTINTAS SAS SPECKTRA,745,PROVEEDORES
10500,2156,2309,TJ,Tarjeta,Bqui1,Creyolitos Jumbo,,20230101,20231231,1,8319,0,1581,9900,4470,4470,5430,12148,N,CARBOTINTAS SAS SPECKTRA,745,PROVEEDORES
10500,2156,2310,TJ,Tarjeta,Bqui1,Creyolitos Jumbo,,20230101,20231231,1,8319,0,1581,9900,4470,4470,5430,12148,N,CARBOTINTAS SAS SPECKTRA,745,PROVEEDORES
10500,2156,2311,EF,Efectivo,Bqui1,Creyolitos Jumbo,,20230101,20231231,1,8319,0,1581,9900,4470,4470,5430,12148,N,CARBOTINTAS SAS SPECKTRA,745,PROVEEDORES
10500,2200,2301,EF,Efectivo,Bqui1,Juegos Inteligentes,,20230101,20231231,2,6723,0,1277,8000,1800,3600,4400,12222,N,RUECOLOR,360,PROVEEDORES
10500,2200,2301,TJ,Tarjeta,Bqui1,Juegos Inteligentes,,20230101,20231231,6,20168,0,3832,24000,1800,10800,13200,12222,N,RUECOLOR,360,PROVEEDORES
10500,2200,2302,EF,Efectivo,Bqui1,Juegos Inteligentes,,20230101,20231231,2,6723,0,1277,8000,1800,3600,4400,12222,N,RUECOLOR,360,PROVEEDORES
10500,2200,2302,TJ,Tarjeta,Bqui1,Juegos Inteligentes,,20230101,20231231,1,3361,0,639,4000,1800,1800,2200,12222,N,RUECOLOR,360,PROVEEDORES
10500,2200,2303,EF,Efectivo,Bqui1,Juegos Inteligentes,,20230101,20231231,2,6722,0,1278,8000,1800,3600,4400,12222,N,RUECOLOR,360,PROVEEDORES
10500,2200,2303,TJ,Tarjeta,Bqui1,Juegos Inteligentes,,20230101,20231231,9,30252,0,5748,36000,1800,16200,19800,12222,N,RUECOLOR,360,PROVEEDORES
10500,2200,2304,EF,Efectivo,Bqui1,Juegos Inteligentes,,20230101,20231231,5,16807,0,3193,20000,1800,9000,11000,12222,N,RUECOLOR,360,PROVEEDORES
10500,2200,2304,TJ,Tarjeta,Bqui1,Juegos Inteligentes,,20230101,20231231,3,10084,1008,1724,10800,1800,5400,5400,10000,N,RUECOLOR,360,PROVEEDORES
10500,2200,2305,EF,Efectivo,Bqui1,Juegos Inteligentes,,20230101,20231231,1,3361,0,639,4000,1800,1800,2200,12222,N,RUECOLOR,360,PROVEEDORES
10500,2200,2305,TJ,Tarjeta,Bqui1,Juegos Inteligentes,,20230101,20231231,1,3361,0,639,4000,1800,1800,2200,12222,N,RUECOLOR,360,PROVEEDORES
10500,2200,2306,TJ,Tarjeta,Bqui1,Juegos Inteligentes,,20230101,20231231,2,6723,0,1277,8000,1800,3600,4400,12222,N,RUECOLOR,360,PROVEEDORES
10500,2200,2307,EF,Efectivo,Bqui1,Juegos Inteligentes,,20230101,20231231,2,8403,0,1597,10000,1800,3600,6400,17778,N,RUECOLOR,360,PROVEEDORES
10500,2200,2307,TJ,Tarjeta,Bqui1,Juegos Inteligentes,,20230101,20231231,6,25210,0,4790,30000,1800,10800,19200,17778,N,RUECOLOR,360,PROVEEDORES
10500,2200,2308,EF,Efectivo,Bqui1,Juegos Inteligentes,,20230101,20231231,2,8404,0,1596,10000,1800,3600,6400,17778,N,RUECOLOR,360,PROVEEDORES
10500,2200,2309,EF,Efectivo,Bqui1,Juegos Inteligentes,,20230101,20231231,6,25210,0,4790,30000,1800,10800,19200,17778,N,RUECOLOR,360,PROVEEDORES
10500,2200,2309,TJ,Tarjeta,Bqui1,Juegos Inteligentes,,20230101,20231231,3,12605,0,2395,15000,1800,5400,9600,17778,N,RUECOLOR,360,PROVEEDORES
10500,2200,2310,EF,Efectivo,Bqui1,Juegos Inteligentes,,20230101,20231231,4,16807,0,3193,20000,1800,7200,12800,17778,N,RUECOLOR,360,PROVEEDORES
10500,2200,2312,TJ,Tarjeta,Bqui1,Juegos Inteligentes,,20230101,20231231,1,4202,0,798,5000,1800,1800,3200,17778,N,RUECOLOR,360,PROVEEDORES
10500,2402,2312,BC,Bancolombia,Bqui1,Bornimago Gigantte,,20230101,20231231,1,142773,0,27127,169900,82500,82500,87400,10594,N,ARISMA S.A.,385,PROVEEDORES
10500,2901,2309,EF,Efectivo,Bqui1,Blogicos,,20230101,20231231,1,69664,0,13236,82900,45042,45042,37858,8405,N,TRANSFORMACION TECNICA DE PLASTICOS,615,PROVEEDORES
10500,2902,2304,TJ,Tarjeta,Bqui1,Encajaprenda,,20230101,20231231,1,83950,0,15950,99900,55126,55126,44774,8122,N,TRANSFORMACION TECNICA DE PLASTICOS,615,PROVEEDORES
10500,2902,2307,TJ,Tarjeta,Bqui1,Encajaprenda,,20230101,20231231,2,167900,0,31900,199800,55126,110252,89548,8122,N,TRANSFORMACION TECNICA DE PLASTICOS,615,PROVEEDORES
10500,2902,2309,TJ,Tarjeta,Bqui1,Encajaprenda,,20230101,20231231,1,83950,0,15950,99900,55126,55126,44774,8122,N,TRANSFORMACION TECNICA DE PLASTICOS,615,PROVEEDORES
10500,2902,2311,LB,Legalización Bono,Bqui1,Encajaprenda,,20230101,20231231,1,83950,0,15950,99900,55126,55126,44774,8122,N,TRANSFORMACION TECNICA DE PLASTICOS,615,PROVEEDORES
10500,2903,2301,EF,Efectivo,Bqui1,Manitas Inteligentes,,20230101,20231231,1,58739,0,11161,69900,36975,36975,32925,8905,N,TRANSFORMACION TECNICA DE PLASTICOS,615,PROVEEDORES
10500,2903,2302,TJ,Tarjeta,Bqui1,Manitas Inteligentes,,20230101,20231231,1,58739,0,11161,69900,36975,36975,32925,8905,N,TRANSFORMACION TECNICA DE PLASTICOS,615,PROVEEDORES
10500,2903,2307,TJ,Tarjeta,Bqui1,Manitas Inteligentes,,20230101,20231231,1,58739,0,11161,69900,36975,36975,32925,8905,N,TRANSFORMACION TECNICA DE PLASTICOS,615,PROVEEDORES
10500,2903,2308,DV,Davivienda,Bqui1,Manitas Inteligentes,,20230101,20231231,1,58739,0,11161,69900,36975,36975,32925,8905,N,TRANSFORMACION TECNICA DE PLASTICOS,615,PROVEEDORES
10500,2903,2310,TJ,Tarjeta,Bqui1,Manitas Inteligentes,,20230101,20231231,1,58739,0,11161,69900,36975,36975,32925,8905,N,TRANSFORMACION TECNICA DE PLASTICOS,615,PROVEEDORES
10500,2907,2306,EF,Efectivo,Bqui1,Punzon Plastico,,20230101,20231231,5,8403,0,1597,10000,833,4165,5835,14010,N,TRANSFORMACION TECNICA DE PLASTICOS,615,PROVEEDORES
10500,2908,2301,BC,Bancolombia,Bqui1,Encajable Numeros,,20230101,20231231,1,83950,0,15950,99900,55798,55798,44102,7904,N,TRANSFORMACION TECNICA DE PLASTICOS,615,PROVEEDORES
10500,2908,2301,EF,Efectivo,Bqui1,Encajable Numeros,,20230101,20231231,1,83950,0,15950,99900,55798,55798,44102,7904,N,TRANSFORMACION TECNICA DE PLASTICOS,615,PROVEEDORES
10500,2908,2301,TJ,Tarjeta,Bqui1,Encajable Numeros,,20230101,20231231,1,83950,0,15950,99900,55798,55798,44102,7904,N,TRANSFORMACION TECNICA DE PLASTICOS,615,PROVEEDORES
